Timestamp,Event_Type,Status,TT06,Target_Temp,Active_Setpoint,Dew_Max,Amb_S1_T,Amb_S1_H,Amb_S1_D,Amb_S2_T,Amb_S2_H,Amb_S2_D,TT01,TT02,TT03,TT04,TT05
2026-01-28 16:34:17,POLL,Polling,14.399999618530273,15.0,15.0,,,,,,,,-15.0,-11.899999618530273,15.0,17.71599578857422,14.100000381469727
2026-01-28 16:34:27,POLL,Polling,14.399999618530273,15.0,15.0,,,,,,,,-14.199999809265137,-11.800000190734863,15.0,15.872673034667969,14.0
2026-01-28 16:34:38,POLL,Polling,14.300000190734863,15.0,15.0,,,,,,,,-13.600000381469727,-11.600000381469727,15.0,15.250099182128906,14.100000381469727
2026-01-28 16:34:48,POLL,Polling,14.300000190734863,15.0,15.0,,,,,,,,-13.199999809265137,-11.399999618530273,15.0,15.298927307128906,14.0
2026-01-28 16:34:59,POLL,Polling,14.300000190734863,15.0,15.0,,,,,,,,-13.0,-11.199999809265137,15.100000381469727,15.274513244628906,14.0
2026-01-28 16:35:09,POLL,Polling,14.300000190734863,15.0,15.0,,,,,,,,-12.800000190734863,-11.0,15.100000381469727,15.213478088378906,14.0
2026-01-28 16:35:19,POLL,Polling,14.300000190734863,15.0,15.0,,,,,,,,-12.699999809265137,-10.899999618530273,15.100000381469727,15.421005249023438,14.0
2026-01-28 16:35:30,POLL,Polling,14.300000190734863,15.0,15.0,,,,,,,,-12.5,-10.800000190734863,15.100000381469727,15.372169494628906,14.0
2026-01-28 16:35:40,POLL,Polling,14.300000190734863,15.0,15.0,,,,,,,,-12.399999618530273,-10.699999809265137,15.100000381469727,15.408798217773438,14.100000381469727
2026-01-28 16:35:51,POLL,Polling,14.300000190734863,15.0,15.0,,,,,,,,-12.399999618530273,-10.600000381469727,15.199999809265137,15.311134338378906,14.0
2026-01-28 16:36:01,POLL,Polling,14.300000190734863,15.0,15.0,,,,,,,,-12.300000190734863,-10.5,15.199999809265137,15.408798217773438,14.0
2026-01-28 16:36:12,POLL,Polling,14.300000190734863,15.0,15.0,,,,,,,,-12.199999809265137,-10.399999618530273,15.199999809265137,15.372169494628906,14.100000381469727
2026-01-28 16:36:22,POLL,Polling,14.300000190734863,15.0,15.0,,,,,,,,-12.100000381469727,-10.300000190734863,15.199999809265137,15.408798217773438,14.100000381469727
2026-01-28 16:36:33,POLL,Polling,14.300000190734863,15.0,15.0,,,,,,,,-12.0,-10.199999809265137,15.199999809265137,15.445419311523438,14.100000381469727
2026-01-28 16:36:43,POLL,Polling,14.399999618530273,15.0,15.0,,,,,,,,-11.899999618530273,-10.100000381469727,15.199999809265137,15.262306213378906,14.199999809265137
2026-01-28 16:36:53,POLL,Polling,14.399999618530273,15.0,15.0,,,,,,,,-11.800000190734863,-10.0,15.199999809265137,15.323341369628906,14.199999809265137
2026-01-28 16:37:04,POLL,Polling,14.399999618530273,15.0,15.0,,,,,,,,-11.699999809265137,-9.899999618530273,15.199999809265137,15.164649963378906,14.100000381469727
2026-01-28 16:37:14,POLL,Polling,14.5,15.0,15.0,,,,,,,,-11.699999809265137,-9.800000190734863,15.199999809265137,15.396591186523438,14.100000381469727
2026-01-28 16:37:24,POLL,Polling,14.5,15.0,15.0,,,,,,,,-11.600000381469727,-9.800000190734863,15.199999809265137,15.445419311523438,14.199999809265137
2026-01-28 16:37:35,POLL,Polling,14.5,15.0,15.0,,,,,,,,-11.5,-9.699999809265137,15.199999809265137,15.262306213378906,14.100000381469727
2026-01-28 16:37:45,POLL,Polling,14.5,15.0,15.0,,,,,,,,-11.399999618530273,-9.600000381469727,15.199999809265137,15.457626342773438,14.199999809265137
