Timestamp,Event_Type,Status,TT06,Target_Temp,Active_Setpoint,Dew_Max,Amb_S1_T,Amb_S1_H,Amb_S1_D,Amb_S2_T,Amb_S2_H,Amb_S2_D,TT01,TT02,TT03,TT04,TT05
2026-01-21 14:05:17,POLL,Polling,20.200000762939453,,,,,,,,,,20.899999618530273,21.399999618530273,20.600000381469727,21.72002410888672,20.200000762939453
2026-01-21 14:05:27,POLL,Polling,20.200000762939453,,,,,,,,,,20.899999618530273,21.399999618530273,20.600000381469727,21.67119598388672,20.200000762939453
2026-01-21 14:05:38,POLL,Polling,20.200000762939453,,,,,,,,,,20.899999618530273,21.399999618530273,20.600000381469727,21.549118041992188,20.200000762939453
2026-01-21 14:05:48,POLL,Polling,20.200000762939453,,,,,,,,,,20.899999618530273,21.399999618530273,20.600000381469727,21.92755126953125,20.200000762939453
2026-01-21 14:05:59,POLL,Polling,20.200000762939453,,,,,,,,,,20.899999618530273,21.399999618530273,20.600000381469727,21.86650848388672,20.200000762939453
2026-01-21 14:06:09,POLL,Polling,20.200000762939453,,,,,,,,,,20.899999618530273,21.399999618530273,20.600000381469727,21.64678192138672,20.200000762939453
2026-01-21 14:06:19,POLL,Polling,20.200000762939453,,,,,,,,,,20.799999237060547,21.399999618530273,20.600000381469727,21.500289916992188,20.100000381469727
2026-01-21 14:06:30,POLL,Polling,20.100000381469727,,,,,,,,,,20.799999237060547,21.299999237060547,20.600000381469727,21.63457489013672,20.100000381469727
2026-01-21 14:06:40,POLL,Polling,20.100000381469727,,,,,,,,,,20.799999237060547,21.299999237060547,20.600000381469727,21.63457489013672,20.100000381469727
2026-01-21 14:06:51,POLL,Polling,20.100000381469727,,,,,,,,,,20.799999237060547,21.299999237060547,20.600000381469727,21.70781707763672,20.100000381469727
2026-01-21 14:07:01,POLL,Polling,20.100000381469727,,,,,,,,,,20.799999237060547,21.299999237060547,20.600000381469727,21.70781707763672,20.100000381469727
2026-01-21 14:07:12,POLL,Polling,20.100000381469727,,,,,,,,,,20.799999237060547,21.299999237060547,20.600000381469727,21.622360229492188,20.100000381469727
2026-01-21 14:07:22,POLL,Polling,20.100000381469727,,,,,,,,,,20.799999237060547,21.299999237060547,20.600000381469727,21.64678192138672,20.100000381469727
2026-01-21 14:07:32,POLL,Polling,20.100000381469727,,,,,,,,,,20.799999237060547,21.299999237060547,20.600000381469727,21.76885223388672,20.100000381469727
2026-01-21 14:07:43,POLL,Polling,20.100000381469727,,,,,,,,,,20.799999237060547,21.299999237060547,20.600000381469727,21.68340301513672,20.100000381469727
2026-01-21 14:07:53,POLL,Polling,20.200000762939453,15.0,15.0,,,,,,,,20.799999237060547,21.299999237060547,20.600000381469727,25.174720764160156,20.100000381469727
2026-01-21 14:08:03,POLL,Polling,20.200000762939453,15.0,15.0,,,,,,,,20.899999618530273,21.399999618530273,20.600000381469727,48.55189514160156,20.200000762939453
2026-01-21 14:08:14,POLL,Polling,20.200000762939453,15.0,15.0,,,,,,,,20.899999618530273,21.399999618530273,20.600000381469727,74.26069641113281,20.200000762939453
2026-01-21 14:08:24,POLL,Polling,20.200000762939453,15.0,15.0,,,,,,,,20.899999618530273,21.399999618530273,20.700000762939453,104.38856506347656,20.200000762939453
2026-01-21 14:08:35,POLL,Polling,20.200000762939453,15.0,15.0,,,,,,,,20.899999618530273,21.399999618530273,20.700000762939453,127.05770874023438,20.100000381469727
2026-01-21 14:08:45,POLL,Polling,20.100000381469727,15.0,15.0,,,,,,,,21.0,21.399999618530273,20.899999618530273,120.70985412597656,20.100000381469727
2026-01-21 14:08:55,POLL,Polling,20.0,15.0,15.0,,,,,,,,21.0,21.5,21.200000762939453,94.45173645019531,20.100000381469727
2026-01-21 14:09:06,POLL,Polling,20.0,15.0,15.0,,,,,,,,21.0,21.5,21.299999237060547,73.74797058105469,20.100000381469727
2026-01-21 14:09:16,POLL,Polling,20.0,15.0,15.0,,,,,,,,21.0,21.5,21.299999237060547,70.48860168457031,20.100000381469727
2026-01-21 14:09:27,POLL,Polling,20.0,15.0,15.0,,,,,,,,21.0,21.5,21.299999237060547,69.78057861328125,20.100000381469727
2026-01-21 14:09:38,POLL,Polling,20.0,15.0,15.0,,,,,,,,21.0,21.5,21.299999237060547,55.69322204589844,20.100000381469727
