Timestamp,Event_Type,Status,TT06,Target_Temp,Active_Setpoint,Dew_Max,Amb_S1_T,Amb_S1_H,Amb_S1_D,Amb_S2_T,Amb_S2_H,Amb_S2_D,TT01,TT02,TT03,TT04,TT05
2026-01-28 15:34:00,POLL,Polling,19.700000762939453,,,,,,,,,,9.399999618530273,17.799999237060547,22.600000381469727,22.904144287109375,19.700000762939453
2026-01-28 15:34:10,POLL,Polling,19.700000762939453,,,,,,,,,,9.399999618530273,17.799999237060547,22.600000381469727,23.038421630859375,19.700000762939453
2026-01-28 15:34:20,POLL,Polling,19.700000762939453,,,,,,,,,,9.399999618530273,17.799999237060547,22.600000381469727,22.904144287109375,19.700000762939453
2026-01-28 15:34:31,POLL,Polling,19.700000762939453,,,,,,,,,,9.399999618530273,17.799999237060547,22.399999618530273,22.757652282714844,19.700000762939453
2026-01-28 15:34:41,POLL,Polling,19.700000762939453,,,,,,,,,,9.5,17.799999237060547,22.399999618530273,22.818687438964844,19.700000762939453
2026-01-28 15:34:52,POLL,Polling,19.700000762939453,,,,,,,,,,9.5,17.799999237060547,22.299999237060547,22.867515563964844,19.700000762939453
2026-01-28 15:35:02,POLL,Polling,19.700000762939453,,,,,,,,,,9.5,17.799999237060547,22.299999237060547,22.806480407714844,19.700000762939453
2026-01-28 15:35:12,POLL,Polling,19.700000762939453,,,,,,,,,,9.600000381469727,17.899999618530273,22.299999237060547,22.757652282714844,19.700000762939453
2026-01-28 15:35:23,POLL,Polling,19.700000762939453,,,,,,,,,,9.600000381469727,17.899999618530273,22.299999237060547,23.087249755859375,19.700000762939453
2026-01-28 15:35:33,POLL,Polling,19.700000762939453,,,,,,,,,,9.600000381469727,17.899999618530273,22.299999237060547,22.806480407714844,19.799999237060547
2026-01-28 15:35:44,POLL,Polling,19.700000762939453,,,,,,,,,,9.699999809265137,17.899999618530273,22.299999237060547,23.075042724609375,19.799999237060547
2026-01-28 15:35:54,POLL,Polling,19.700000762939453,,,,,,,,,,9.699999809265137,17.899999618530273,22.200000762939453,22.940765380859375,19.700000762939453
2026-01-28 15:36:05,POLL,Polling,19.700000762939453,,,,,,,,,,9.699999809265137,17.899999618530273,22.200000762939453,22.916351318359375,19.700000762939453
2026-01-28 15:36:15,POLL,Polling,19.700000762939453,,,,,,,,,,9.800000190734863,18.0,22.100000381469727,22.818687438964844,19.700000762939453
2026-01-28 15:36:26,POLL,Polling,19.700000762939453,,,,,,,,,,9.800000190734863,18.0,22.100000381469727,22.891937255859375,19.700000762939453
2026-01-28 15:36:36,POLL,Polling,19.700000762939453,,,,,,,,,,9.800000190734863,18.0,22.100000381469727,23.038421630859375,19.700000762939453
2026-01-28 15:36:46,POLL,Polling,19.700000762939453,,,,,,,,,,9.899999618530273,18.0,22.100000381469727,22.952972412109375,19.700000762939453
2026-01-28 15:36:57,POLL,Polling,19.700000762939453,,,,,,,,,,9.899999618530273,18.0,22.100000381469727,22.940765380859375,19.700000762939453
2026-01-28 15:37:07,POLL,Polling,19.700000762939453,,,,,,,,,,10.0,18.0,22.100000381469727,22.843101501464844,19.799999237060547
2026-01-28 15:37:18,POLL,Polling,19.700000762939453,,,,,,,,,,10.0,18.100000381469727,22.100000381469727,23.172706604003906,19.799999237060547
2026-01-28 15:37:28,POLL,Polling,19.799999237060547,,,,,,,,,,10.0,18.100000381469727,22.100000381469727,22.965179443359375,19.799999237060547
2026-01-28 15:37:39,POLL,Polling,19.799999237060547,,,,,,,,,,10.100000381469727,18.100000381469727,22.100000381469727,22.965179443359375,19.799999237060547
2026-01-28 15:37:49,POLL,Polling,19.799999237060547,,,,,,,,,,10.100000381469727,18.100000381469727,22.100000381469727,23.087249755859375,19.799999237060547
2026-01-28 15:38:00,POLL,Polling,19.799999237060547,,,,,,,,,,10.100000381469727,18.100000381469727,22.100000381469727,23.087249755859375,19.799999237060547
2026-01-28 15:38:10,POLL,Polling,19.700000762939453,,,,,,,,,,4.400000095367432,17.299999237060547,22.200000762939453,22.867515563964844,19.700000762939453
2026-01-28 15:38:21,POLL,Polling,19.5,,,,,,,,,,-5.300000190734863,14.300000190734863,22.200000762939453,32.2427978515625,19.600000381469727
2026-01-28 15:38:31,POLL,Polling,19.600000381469727,,,,,,,,,,-10.699999809265137,10.300000190734863,21.899999618530273,55.070648193359375,19.600000381469727
2026-01-28 15:38:42,POLL,Polling,20.100000381469727,,,,,,,,,,-13.699999809265137,6.400000095367432,21.600000381469727,86.62678527832031,20.200000762939453
2026-01-28 15:38:52,POLL,Polling,20.5,,,,,,,,,,-15.899999618530273,3.0,21.5,114.56953430175781,20.5
2026-01-28 15:39:02,POLL,Polling,20.600000381469727,,,,,,,,,,-17.600000381469727,0.20000000298023224,21.299999237060547,126.03228759765625,20.200000762939453
2026-01-28 15:39:13,POLL,Polling,20.5,,,,,,,,,,-15.5,-1.5,21.100000381469727,130.7077178955078,20.100000381469727
2026-01-28 15:39:23,POLL,Polling,20.5,,,,,,,,,,-9.5,0.30000001192092896,21.299999237060547,116.70582580566406,20.100000381469727
2026-01-28 15:39:33,POLL,Polling,20.399999618530273,,,,,,,,,,-6.800000190734863,2.4000000953674316,21.5,100.34791564941406,20.100000381469727
